Date/Time,BEDROOM2.2:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BEDROOM2.2:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),BEDROOM2.2:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 11/21  15:00:00,405313.72110467267,1.4900081168889301e-8,-1.9046242281153379 
 11/21  16:00:00,381932.7843390731,1.0308554010407534e-8,-1.9006964188952079 
 11/21  17:00:00,413803.75056932246,1.1293366242171033e-8,-1.8946795747876986 
 11/21  18:00:00,399483.7257897497,1.3953638244856848e-8,-1.8865345204093918 
 11/21  19:00:00,394510.76226711287,1.3710632629226894e-8,-1.8766517820683173 
 11/21  20:00:00,294774.3050919937,9.00399754755199e-9,-1.870662206570779 
 11/21  21:00:00,274876.46190187489,1.1664269550237805e-8,-1.87230617658437 
 11/21  22:00:00,289855.49605027298,8.044764854275855e-9,-1.879977140949487 
 11/21  23:00:00,292917.5010446852,1.3135093013261212e-8,-1.8879356932411409 
 11/21  24:00:00,229798.30214436839,1.348041678284062e-8,-1.89124532516706 
 11/22  01:00:00,364294.9042963652,1.206440661657585e-8,-1.8941042424571309 
 11/22  02:00:00,358066.9347126576,1.8903278942161706e-8,-1.894920222251914 
 11/22  03:00:00,361667.8590301537,5.192646312934812e-9,-1.8938859632354675 
 11/22  04:00:00,372947.3355291097,2.1857715637452203e-8,-1.8930833796885367 
 11/22  05:00:00,392397.6578883538,1.808473371056607e-8,-1.8933155153267599 
 11/22  06:00:00,417524.83679375229,1.0602718703012215e-8,-1.8944692713240228 
 11/22  07:00:00,439537.8523305536,1.3928058706369484e-8,-1.8962633783877717 
 11/22  08:00:00,451536.32115111927,2.8481750291575737e-8,-1.898395630525632 
 11/22  09:00:00,495427.9841387946,2.45307774093817e-8,-1.9012123658419847 
 11/22  10:00:00,467120.02161952867,1.1357315088389442e-8,-1.9038728653752025 
 11/22  11:00:00,480999.7871943754,5.141487235960085e-9,-1.9082463967671233 
 11/22  12:00:00,421679.76305167769,1.1715428627212532e-8,-1.9115574441147412 
 11/22  13:00:00,365975.33873610568,1.5974421785358574e-8,-1.9173975347924655 
 11/22  14:00:00,827219.5428962059,1.516866632300662e-8,-1.9227350051114638 
 11/22  15:00:00,324933.9632791886,1.0167866548727034e-8,-1.9171503079050599 
 11/22  16:00:00,20956.807330186257,1.9171997373187285,-1.8937711799941635 
 11/22  17:00:00,0.0,0.0,-1.8547082006428067 
 11/22  18:00:00,79137.07197748682,1.6402879055021913e-9,-1.8721826395361239 
 11/22  19:00:00,307428.1661485396,1.3928058706369484e-8,-1.8777066704448254 
 11/22  20:00:00,468170.4755441239,7.648282007721719e-9,-1.876790964606403 
 11/22  21:00:00,742394.6565712516,2.6474822334421334e-8,-1.8772723740268798 
 11/22  22:00:00,139931.47036492197,3.993605446339643e-9,-1.8753814911994018 
 11/22  23:00:00,166424.82700609847,3.6578740036929959e-9,-1.8744475425573016 
 11/22  24:00:00,131458.65454722226,5.678657544194721e-9,-1.8740781321230656 
 11/23  01:00:00,288393.80321346377,1.4786252222620533e-8,-1.8772327535072653 
 11/23  02:00:00,304226.6050058467,1.3633894013764803e-8,-1.8784716246040168 
 11/23  03:00:00,316239.4087643066,7.840128546376946e-9,-1.878774231119479 
 11/23  04:00:00,328143.8059746404,3.5939251574745869e-9,-1.8791879491632023 
 11/23  05:00:00,339717.22008115929,1.1011991318810033e-8,-1.8796190674845424 
 11/23  06:00:00,351224.7133414409,2.5784174795262517e-8,-1.8801323169603013 
 11/23  07:00:00,359861.9257715391,1.4017587091075257e-8,-1.8807461395453738 
 11/23  08:00:00,0.0,0.0,-2.1758561897981316 
 11/23  09:00:00,0.0,0.0,-2.3180379156401815 
 11/23  10:00:00,0.0,0.0,-2.2469106765857127 
 11/23  11:00:00,0.0,0.0,-2.1771807083883147 
 11/23  12:00:00,0.0,0.0,-2.1417953791520909 
 11/23  13:00:00,0.0,0.0,-2.1357265165427314 
 11/23  14:00:00,0.0,0.0,-2.1476542474636126 
 11/23  15:00:00,0.0,0.0,-2.158873029975158 
 11/23  16:00:00,0.0,0.0,-2.178467633192768 
 11/23  17:00:00,0.0,0.0,-2.2040419571398148 
 11/23  18:00:00,0.0,0.0,-2.190269427652641 
 11/23  19:00:00,0.0,0.0,-2.1821602643665458 
 11/23  20:00:00,0.0,0.0,-2.1657588334397395 
 11/23  21:00:00,0.0,0.0,-2.157003451377794 
 11/23  22:00:00,407433.46093671038,1.8073771051214343e-8,-1.9494724077009218 
 11/23  23:00:00,188706.47321437568,4.04156708100345e-9,-1.890679883757209 
 11/23  24:00:00,102278.96603709241,5.864109198228107e-9,-1.8842625702145024 
 11/24  01:00:00,294442.27265787418,1.4305356899058097e-8,-1.879738165980172 
 11/24  02:00:00,299572.1093401507,1.2086331935279304e-8,-1.877264987230396 
 11/24  03:00:00,299686.2350091236,1.4631496014771983e-8,-1.8750221907775933 
 11/24  04:00:00,304574.7449234554,4.565947619994404e-9,-1.8725485875544777 
 11/24  05:00:00,316964.9570506452,6.318146006378811e-9,-1.8698306275295718 
 11/24  06:00:00,328702.6461033904,6.2797766986477658e-9,-1.8689687398489148 
 11/24  07:00:00,337910.6339570876,8.86331008587149e-9,-1.8671692299595462 
 11/24  08:00:00,0.0,0.0,-2.1044691565751649 
 11/24  09:00:00,0.0,0.0,-2.2578666610998057 
 11/24  10:00:00,0.0,0.0,-2.2509226494868246 
 11/24  11:00:00,0.0,0.0,-2.233737417932619 
 11/24  12:00:00,0.0,0.0,-2.220093346004785 
 11/24  13:00:00,0.0,0.0,-2.213347440976544 
 11/24  14:00:00,0.0,0.0,-2.2045674600614406 
 11/24  15:00:00,0.0,0.0,-2.1999718820140634 
 11/24  16:00:00,0.0,0.0,-2.1973620391334247 
 11/24  17:00:00,0.0,0.0,-2.152447048083284 
 11/24  18:00:00,0.0,0.0,-2.143942805250097 
 11/24  19:00:00,0.0,0.0,-2.1649923093876044 
 11/24  20:00:00,0.0,0.0,-2.192515509245854 
 11/24  21:00:00,0.0,0.0,-2.1594125177665135 
 11/24  22:00:00,477956.4466145788,1.6774239140561673e-8,-1.9481970176725263 
 11/24  23:00:00,256834.39815032373,8.812151008896763e-9,-1.8847961821697213 
 11/24  24:00:00,174799.73772408445,6.426859044950106e-9,-1.87911427119399 
 11/25  01:00:00,362958.4895405036,6.6557959144120108e-9,-1.8769522387624314 
 11/25  02:00:00,359902.58755266366,8.965628239820944e-9,-1.8735375677349154 
 11/25  03:00:00,348851.9095714988,3.4276581573067235e-9,-1.8690184777410508 
 11/25  04:00:00,342896.9980393893,5.896083621337311e-9,-1.865586185831304 
 11/25  05:00:00,345431.6981999021,1.1510792319313623e-8,-1.8643724602195063 
 11/25  06:00:00,349507.8708204115,1.6422063708887437e-8,-1.863542809479982 
 11/25  07:00:00,352670.1967454178,9.707434855954489e-9,-1.8636111966523597 
 11/25  08:00:00,0.0,0.0,-2.085845248096712 
 11/25  09:00:00,0.0,0.0,-2.2364878506290237 
 11/25  10:00:00,0.0,0.0,-2.2280673991421144 
 11/25  11:00:00,0.0,0.0,-2.2123619375090977 
 11/25  12:00:00,0.0,0.0,-2.2036212481215236 
 11/25  13:00:00,0.0,0.0,-2.2049751533900698 
 11/25  14:00:00,0.0,0.0,-2.2082136783535954 
 11/25  15:00:00,0.0,0.0,-2.207830284514163 
 11/25  16:00:00,0.0,0.0,-2.2204310597229535 
 11/25  17:00:00,0.0,0.0,-2.228435368644198 
 11/25  18:00:00,0.0,0.0,-2.228924325573471 
 11/25  19:00:00,0.0,0.0,-2.2301625407464567 
 11/25  20:00:00,0.0,0.0,-2.204934351761506 
 11/25  21:00:00,0.0,0.0,-2.2034179960448267 
 11/25  22:00:00,526771.1235804355,8.952838470577263e-9,-1.9577884014435315 
 11/25  23:00:00,284356.47290819496,3.709033080667723e-9,-1.885131415052323 
 11/25  24:00:00,199853.72676091223,4.201439196549472e-9,-1.872384944630704 
 11/26  01:00:00,407628.73173513056,8.467893053420994e-9,-1.866043332187076 
 11/26  02:00:00,429915.38607701627,5.870504082849948e-9,-1.8659844116928353 
 11/26  03:00:00,443111.50738537139,1.446522901460412e-8,-1.8682473195731142 
 11/26  04:00:00,444098.82631644807,9.528378086542944e-9,-1.8711341138896738 
 11/26  05:00:00,444672.875874577,1.0244605164189125e-8,-1.8727302554197043 
 11/26  06:00:00,446901.7970204512,3.292086603323696e-8,-1.8742833560047865 
 11/26  07:00:00,450576.1813508746,6.650680006714538e-9,-1.8779422878126345 
 11/26  08:00:00,0.0,0.0,-2.1502852401224628 
 11/26  09:00:00,0.0,0.0,-2.3443608686387376 
 11/26  10:00:00,0.0,0.0,-2.381340689050845 
 11/26  11:00:00,0.0,0.0,-2.4045286858751639 
 11/26  12:00:00,0.0,0.0,-2.4252957387785289 
 11/26  13:00:00,0.0,0.0,-2.4392312776087587 
 11/26  14:00:00,0.0,0.0,-2.455524945600338 
 11/26  15:00:00,0.0,0.0,-2.468031530448229 
 11/26  16:00:00,0.0,0.0,-2.484242534447529 
 11/26  17:00:00,0.0,0.0,-2.5051995434981597 
 11/26  18:00:00,0.0,0.0,-2.5343097218831369 
 11/26  19:00:00,0.0,0.0,-2.563568502320736 
 11/26  20:00:00,0.0,0.0,-2.555059437006589 
 11/26  21:00:00,0.0,0.0,-2.536082186044684 
 11/26  22:00:00,1001574.1206576165,5.491074261954054e-9,-2.1181567048739509 
 11/26  23:00:00,596948.5636397752,9.92486093309708e-9,-1.9920047801527472 
 11/26  24:00:00,510365.61162984897,9.208633855450899e-9,-1.9820401802546397 
 11/27  01:00:00,709702.6257676443,3.155236072416301e-8,-1.9775825818985995 
 11/27  02:00:00,720946.0438713346,3.269065018685069e-8,-1.9781091458207046 
 11/27  03:00:00,738530.0897022508,4.6478021431539676e-8,-1.979667667988415 
 11/27  04:00:00,752911.6298983316,6.7274186221766289e-9,-1.9819240198104327 
 11/27  05:00:00,757947.2957999712,4.668265773943858e-8,-1.9845779444467278 
 11/27  06:00:00,766237.0554559862,1.2150280781497714e-8,-1.9869413061323012 
 11/27  07:00:00,778282.3538270946,1.2687451089732349e-8,-1.9898930128666044 
 11/27  08:00:00,0.0,0.0,-2.4226923433623237 
 11/27  09:00:00,0.0,0.0,-2.708117551121792 
 11/27  10:00:00,0.0,0.0,-2.782718357661985 
 11/27  11:00:00,0.0,0.0,-2.853098821138943 
 11/27  12:00:00,0.0,0.0,-2.924445046145336 
 11/27  13:00:00,0.0,0.0,-2.995805708644472 
 11/27  14:00:00,0.0,0.0,-3.0557402281024919 
 11/27  15:00:00,0.0,0.0,-3.1096858765587895 
 11/27  16:00:00,0.0,0.0,-3.1524070913549715 
 11/27  17:00:00,0.0,0.0,-3.1934257871144799 
 11/27  18:00:00,0.0,0.0,-3.2334989553527908 
 11/27  19:00:00,0.0,0.0,-3.257066714926557 
 11/27  20:00:00,0.0,0.0,-3.2499276720689589 
 11/27  21:00:00,0.0,0.0,-3.2159835500576827 
 11/27  22:00:00,2099341.3224319096,3.574655238480773e-8,-2.453576516679792 
 11/27  23:00:00,1297542.252873612,1.8468426787876525e-8,-2.2110747189132278 
 11/27  24:00:00,1159307.4905239447,6.619984560529702e-8,-2.1947977772252456 
 11/28  01:00:00,1322423.6265896343,4.8756874093669469e-8,-2.1867886349158467 
 11/28  02:00:00,1306330.6622495636,3.3151081879623237e-8,-2.185704546743896 
 11/28  03:00:00,1326316.9415829983,1.2687451089732349e-8,-2.1865469536411177 
 11/28  04:00:00,1346148.0233231,5.540528036362957e-8,-2.188268261251649 
 11/28  05:00:00,1359266.2497194717,3.888089850079268e-8,-2.1910642709127225 
 11/28  06:00:00,1382567.832648129,5.417746251623612e-8,-2.194224132858479 
 11/28  07:00:00,1399166.4396006114,3.8266989577095958e-8,-2.19768558467178 
 11/28  08:00:00,1404648.0885620963,3.336253939778544e-8,-2.199522633559392 
 11/28  09:00:00,1441559.9178585346,2.128217602148652e-8,-2.2010475497938177 
 11/28  10:00:00,1401065.7617974266,1.8059154172078707e-8,-2.200407688881241 
 11/28  11:00:00,1409697.926861383,4.788489604834467e-8,-2.1978462229066384 
 11/28  12:00:00,1368403.735803943,1.6933654478634709e-8,-2.1955263561167706 
 11/28  13:00:00,1326875.770669513,4.3996806198265406e-8,-2.1928353968472846 
 11/28  14:00:00,1284597.2235187467,1.944044925039634e-8,-2.189913908134987 
 11/28  15:00:00,1177531.9327193294,2.092406248266343e-8,-2.185786702902173 
 11/28  16:00:00,1138595.3054049796,1.7291768017457799e-8,-2.1788392809321537 
 11/28  17:00:00,1182461.2472380193,2.276578925375361e-8,-2.173468078706734 
 11/28  18:00:00,1189133.8912782567,4.092726157978177e-10,-2.1690441097014809 
 11/28  19:00:00,1188796.664212129,3.524860403558705e-8,-2.16427489654193 
 11/28  20:00:00,1064878.7505478459,2.8623503567359877e-8,-2.1583211009116489 
 11/28  21:00:00,998821.584962525,2.092406248266343e-8,-2.152718685810487 
 11/28  22:00:00,973229.6456013683,4.3024783735745589e-8,-2.14674246174996 
 11/28  23:00:00,956091.3623898595,2.696083356568124e-8,-2.142402122555569 
 11/28  24:00:00,888201.9756418371,2.8546764951897786e-8,-2.140078529082589 
 11/29  01:00:00,1020345.3795897246,3.5425529176791318e-8,-2.140959147248805 
 11/29  02:00:00,1016206.5887217536,1.9542767404345797e-8,-2.1412488805798066 
 11/29  03:00:00,1036274.7398638027,3.417426341911778e-8,-2.1426943489690979 
 11/29  04:00:00,1060461.9336435572,6.625100468227174e-8,-2.144568460516258 
 11/29  05:00:00,1080724.159656376,1.8621904018800707e-8,-2.1459973539103096 
 11/29  06:00:00,1106849.816882554,1.5194245861493984e-8,-2.145898469675978 
 11/29  07:00:00,1131817.068939339,2.568185664131306e-8,-2.1445779425103037 
 11/29  08:00:00,1143855.8213189368,1.4923102753527929e-8,-2.142750755108396 
 11/29  09:00:00,1172949.9982869435,3.115587787760887e-8,-2.1382192444582754 
 11/29  10:00:00,1126895.7894624044,2.4095925255096519e-8,-2.1301732295920319 
 11/29  11:00:00,1145527.067849082,1.1715428627212532e-8,-2.121100944911144 
 11/29  12:00:00,1122254.0404443264,1.9542767404345797e-8,-2.1141806536020129 
 11/29  13:00:00,1100841.2208222785,2.5221424948540517e-8,-2.1110060857957357 
 11/29  14:00:00,1070793.6257062425,2.772821972030215e-8,-2.109795028582651 
 11/29  15:00:00,983522.3143590879,2.1077539713587613e-8,-2.1057644342673544 
 11/29  16:00:00,943631.670579365,4.706635081674904e-9,-2.099225668602113 
 11/29  17:00:00,987429.8667685095,5.970264282950666e-8,-2.094618587133916 
 11/29  18:00:00,998992.8121969987,2.092406248266343e-8,-2.095583364717182 
 11/29  19:00:00,1013986.4378986977,6.804157237638719e-9,-2.0980414182011479 
 11/29  20:00:00,913560.4930081484,4.8409276587335628e-8,-2.0988634611876457 
 11/29  21:00:00,876369.1857305318,1.0768985703180079e-8,-2.100686857771234 
 11/29  22:00:00,883654.413828702,9.131895239988808e-9,-2.1021445699487018 
 11/29  23:00:00,906684.8883477458,1.3608314475277439e-8,-2.102790239820919 
 11/29  24:00:00,875234.2254094237,2.972342372231651e-8,-2.1012826943311659 
 11/30  01:00:00,1039973.4323248823,4.704229499970276,-2.1011649698695584 
 11/30  02:00:00,1065113.30178983,1.7496404325356708e-8,-2.0985841475998066 
 11/30  03:00:00,1099026.214101425,2.1026380636612886e-8,-2.0953548733092219 
 11/30  04:00:00,1119543.8472772923,1.5756995708215983e-8,-2.0927755526587408 
 11/30  05:00:00,1128192.8702873563,6.24140739091672e-8,-2.090054531180275 
 11/30  06:00:00,1131837.9523012248,2.2663471099804157e-8,-2.088096304464326 
 11/30  07:00:00,1131901.8781420957,4.4917669583810496e-8,-2.086150679319096 
 11/30  08:00:00,0.0,0.0,-2.6873986432770935 
 11/30  09:00:00,0.0,0.0,-2.9955638690436365 
 11/30  10:00:00,0.0,0.0,-2.9785857333707139 
 11/30  11:00:00,0.0,0.0,-2.9556263130700159 
 11/30  12:00:00,0.0,0.0,-2.9476703998946727 
 11/30  13:00:00,0.0,0.0,-2.939616133745848 
 11/30  14:00:00,0.0,0.0,-2.916805464370772 
 11/30  15:00:00,0.0,0.0,-2.852724808899537 
 11/30  16:00:00,0.0,0.0,-2.755132614997367 
 11/30  17:00:00,0.0,0.0,-2.6935636723884794 
 11/30  18:00:00,0.0,0.0,-2.71471513690803 
 11/30  19:00:00,0.0,0.0,-2.7722095113289946 
 11/30  20:00:00,0.0,0.0,-2.806257501611596 
 11/30  21:00:00,0.0,0.0,-2.84697241174832 
 11/30  22:00:00,1591294.0303664837,1.7233787730219775e-8,-2.3314823272080047 
 11/30  23:00:00,1037699.8668934736,2.5579538487363608e-8,-2.1532473795250088 
 11/30  24:00:00,923277.1687509096,4.317826096666977e-8,-2.134944133613593 
 12/01  01:00:00,1083028.7373874966,15.20338521547218,-0.9501342692181136 
 12/01  02:00:00,1050212.4857139984,4.312710188969504e-8,-0.9373661685891661 
 12/01  03:00:00,1003659.706575572,3.2588332032901238e-8,-0.923381608815685 
 12/01  04:00:00,966976.674600472,9.106315701501444e-9,-0.910226801113033 
 12/01  05:00:00,942970.0630717905,9.669065548223444e-9,-0.8987109230139005 
 12/01  06:00:00,925817.6388379969,2.192166448367061e-8,-0.8888105298397443 
 12/01  07:00:00,923313.860501527,1.4784973245696165e-8,-0.8832880350601856 
 12/01  08:00:00,0.0,0.0,-1.1722996823581 
 12/01  09:00:00,0.0,0.0,-1.4045409272530894 
 12/01  10:00:00,0.0,0.0,-1.4452253335587267 
 12/01  11:00:00,0.0,0.0,-1.4738499389980029 
 12/01  12:00:00,0.0,0.0,-1.4843409165844009 
 12/01  13:00:00,0.0,0.0,-1.4843333044098446 
 12/01  14:00:00,0.0,0.0,-1.4816192356428145 
 12/01  15:00:00,0.0,0.0,-1.4811792883442217 
 12/01  16:00:00,0.0,0.0,-1.4826535578945839 
 12/01  17:00:00,0.0,0.0,-1.4886733712107266 
 12/01  18:00:00,0.0,0.0,-1.5014149757356379 
 12/01  19:00:00,0.0,0.0,-1.516850249225376 
 12/01  20:00:00,0.0,0.0,-1.5139092120632596 
 12/01  21:00:00,0.0,0.0,-1.5182854893084153 
 12/01  22:00:00,1699960.167305563,2.5100348466366996e-8,-1.1156844332142324 
 12/01  23:00:00,1131207.1131951535,4.235971573507413e-8,-0.9828715983220197 
 12/01  24:00:00,1021682.38111421,1.0538769856793806e-8,-0.9723208443128142 
 12/02  01:00:00,1203106.5206650175,4.893478806572205,-0.9652640491052384 
 12/02  02:00:00,1197325.1027305243,1.1459633242338896e-8,-0.9592911423462188 
 12/02  03:00:00,1175770.237275891,5.080096343590412e-8,-0.9537646514868617 
 12/02  04:00:00,1155073.171102528,2.1026380636612886e-8,-0.9478870768340518 
 12/02  05:00:00,1141858.995565514,2.752358341240324e-8,-0.9422053523371631 
 12/02  06:00:00,1130919.7920951239,3.7346126191550869e-9,-0.9383009893830752 
 12/02  07:00:00,1122654.310075232,6.461391421908047e-8,-0.936791278271977 
 12/02  08:00:00,0.0,0.0,-1.2717243736831239 
 12/02  09:00:00,0.0,0.0,-1.5070588428190293 
 12/02  10:00:00,0.0,0.0,-1.5274249284847135 
 12/02  11:00:00,0.0,0.0,-1.536889503555701 
 12/02  12:00:00,0.0,0.0,-1.5452909678096024 
 12/02  13:00:00,0.0,0.0,-1.5479759006750727 
 12/02  14:00:00,0.0,0.0,-1.5592803543752659 
 12/02  15:00:00,0.0,0.0,-1.5771240518063028 
 12/02  16:00:00,0.0,0.0,-1.5966189646179455 
 12/02  17:00:00,0.0,0.0,-1.623618295736242 
 12/02  18:00:00,0.0,0.0,-1.650421445234214 
 12/02  19:00:00,0.0,0.0,-1.663257831968462 
 12/02  20:00:00,0.0,0.0,-1.6485337148208319 
 12/02  21:00:00,0.0,0.0,-1.6265757820568774 
 12/02  22:00:00,1935847.2888079882,4.3024783735745589e-8,-1.1653718346414484 
 12/02  23:00:00,1284248.4951502006,4.368985173641704e-8,-1.015016194989432 
 12/02  24:00:00,1155029.8320758539,4.292246558179613e-8,-1.0010067786736424 
 12/03  01:00:00,1321487.7578134882,1.3718922091250363,-0.9924537510251934 
 12/03  02:00:00,1308040.3821325408,3.2946445571724328e-8,-0.9878647567702003 
 12/03  03:00:00,1307693.0083851414,4.164348865742795e-8,-0.9863496901687496 
 12/03  04:00:00,1306522.3758253067,8.584493116359227e-8,-0.98702837720669 
 12/03  05:00:00,1304801.8612005255,4.005755727121141e-8,-0.9876880317697814 
 12/03  06:00:00,1305451.8947634074,4.092726157978177e-8,-0.9895851785683809 
 12/03  07:00:00,1302941.217670503,6.164668775454629e-8,-0.9913874895098868 
 12/03  08:00:00,0.0,0.0,-1.373782654526996 
 12/03  09:00:00,0.0,0.0,-1.6198662718241282 
 12/03  10:00:00,0.0,0.0,-1.6126560286665357 
 12/03  11:00:00,0.0,0.0,-1.606681136074046 
 12/03  12:00:00,0.0,0.0,-1.5994410304187353 
 12/03  13:00:00,0.0,0.0,-1.5963133095060429 
 12/03  14:00:00,0.0,0.0,-1.5932518739340003 
 12/03  15:00:00,0.0,0.0,-1.5883689625161859 
 12/03  16:00:00,0.0,0.0,-1.5833579954298527 
 12/03  17:00:00,0.0,0.0,-1.5845082102370559 
 12/03  18:00:00,0.0,0.0,-1.598547764281653 
 12/03  19:00:00,0.0,0.0,-1.6184144217884656 
 12/03  20:00:00,0.0,0.0,-1.6169864129491996 
 12/03  21:00:00,0.0,0.0,-1.6201478800975984 
 12/03  22:00:00,1897855.5448233619,4.280991561245173e-8,-1.195570573077021 
 12/03  23:00:00,1306637.6578951255,2.7677060643327424e-8,-1.051473438008764 
 12/03  24:00:00,1206254.9675398577,8.850520316627808e-9,-1.0371236367194468 
 12/04  01:00:00,1398590.648098557,1.9882484711153837,-1.0300531911639586 
 12/04  02:00:00,1402570.9022149237,3.581135388230905e-10,-1.0250706456665629 
 12/04  03:00:00,1386095.4086246184,7.111111699487083e-9,-1.0202904941295264 
 12/04  04:00:00,1368140.643734059,7.008793545537628e-9,-1.0153260822985304 
 12/04  05:00:00,1367830.7596979836,3.980176188633777e-8,-1.0109632062750338 
 12/04  06:00:00,1376951.4765712666,4.015987542516086e-8,-1.0088089037818547 
 12/04  07:00:00,1382034.9519886245,1.67290181707358e-8,-1.0079266451523393 
 12/04  08:00:00,0.0,0.0,-1.41665875802351 
 12/04  09:00:00,0.0,0.0,-1.6693063226002898 
 12/04  10:00:00,0.0,0.0,-1.6646265905009306 
 12/04  11:00:00,0.0,0.0,-1.6563148950456277 
 12/04  12:00:00,0.0,0.0,-1.6547786673428824 
 12/04  13:00:00,0.0,0.0,-1.6564492003409262 
 12/04  14:00:00,0.0,0.0,-1.6622618555049349 
 12/04  15:00:00,0.0,0.0,-1.679470948278778 
 12/04  16:00:00,0.0,0.0,-1.6969625792763259 
 12/04  17:00:00,0.0,0.0,-1.7146585994184185 
 12/04  18:00:00,0.0,0.0,-1.7299847923051706 
 12/04  19:00:00,0.0,0.0,-1.7431353638365733 
 12/04  20:00:00,0.0,0.0,-1.737421471690292 
 12/04  21:00:00,0.0,0.0,-1.7307653332367253 
 12/04  22:00:00,2143127.5305397508,2.121396391885355e-8,-1.2441404738421636 
 12/04  23:00:00,1460614.5562703247,4.2103920350200499e-8,-1.0833890618108866 
 12/04  24:00:00,1337892.9664088237,7.008793545537628e-9,-1.067819655340565 
 12/05  01:00:00,1505518.9685652788,8.969674517541212,-1.056709842825585 
 12/05  02:00:00,1490857.3415493076,4.4713033275911587e-8,-1.047571093145891 
 12/05  03:00:00,1477733.041904123,2.5579538487363608e-8,-1.038907410770283 
 12/05  04:00:00,1466275.327006079,5.361471266951412e-8,-1.0320786445390256 
 12/05  05:00:00,1455298.2035907778,2.000319909711834e-8,-1.0263311778873233 
 12/05  06:00:00,1445891.354788874,1.7189449863508345e-8,-1.021344637278915 
 12/05  07:00:00,1438761.4646128999,6.59952092973981e-8,-1.0169454935422349 
 12/05  08:00:00,1428244.245476896,2.0922357180097607e-8,-1.0130957885636943 
